"","t",""
"1",1900,0.350394023992383
"2",1901,0.350394023992383
"3",1902,0.350394023992383
"4",1903,0.350394023992383
"5",1904,0.350394023992383
"6",1905,0.350394023992383
"7",1906,0.350394023992383
"8",1907,0.350394023992383
"9",1908,0.350394023992383
"10",1909,0.350394023992383
"11",1910,0.350394023992383
"12",1911,0.350394023992383
"13",1912,0.350394023992383
"14",1913,0.350394023992383
"15",1914,0.350394023992383
"16",1915,0.350394023992383
"17",1916,0.350394023992383
"18",1917,0.350394023992383
"19",1918,0.350394023992383
"20",1919,0.350394023992383
"21",1920,0.350394023992383
"22",1921,0.350394023992383
"23",1922,0.350394023992383
"24",1923,0.350394023992383
"25",1924,0.350394023992383
"26",1925,0.350394023992383
"27",1926,0.350394023992383
"28",1927,0.350394023992383
"29",1928,0.350394023992383
"30",1929,0.350394023992383
"31",1930,0.350394023992383
"32",1931,0.350394023992383
"33",1932,0.350394023992383
"34",1933,0.350394023992383
"35",1934,0.350394023992383
"36",1935,0.350394023992383
"37",1936,0.350394023992383
"38",1937,0.350394023992383
"39",1938,0.350394023992383
"40",1939,0.350394023992383
"41",1940,0.350394023992383
"42",1941,0.350394023992383
"43",1942,0.350394023992383
"44",1943,0.350394023992383
"45",1944,0.350394023992383
"46",1945,0.350394023992383
"47",1946,0.350394023992383
"48",1947,0.350394023992383
"49",1948,0.350394023992383
"50",1949,0.350394023992383
"51",1950,0.350394023992383
"52",1951,0.350394023992383
"53",1952,0.350394023992383
"54",1953,0.350394023992383
"55",1954,0.350394023992383
"56",1955,0.350394023992383
"57",1956,0.350394023992383
"58",1957,0.350394023992383
"59",1958,0.350394023992383
"60",1959,0.350394023992383
"61",1960,0.350394023992383
"62",1961,0.350394023992383
"63",1962,0.350394023992383
"64",1963,0.350394023992383
"65",1964,0.350394023992383
"66",1965,0.350394023992383
"67",1966,0.350394023992383
"68",1967,0.350394023992383
"69",1968,0.350394023992383
"70",1969,0.350394023992383
"71",1970,0.350394023992383
"72",1971,0.350481181265519
"73",1972,0.350587595741361
"74",1973,0.350717511549771
"75",1974,0.350876102938079
"76",1975,0.351069675532152
"77",1976,0.351305909880925
"78",1977,0.351594155543048
"79",1978,0.351945785273836
"80",1979,0.352374620208572
"81",1980,0.352897438209275
"82",1981,0.353534578568448
"83",1982,0.354310656760472
"84",1983,0.355255402459865
"85",1984,0.35640463194935
"86",1985,0.357801361367904
"87",1986,0.359497058662592
"88",1987,0.36155301779588
"89",1988,0.364041816376105
"90",1989,0.367048784572347
"91",1990,0.370673365812595
"92",1991,0.37503018550745
"93",1992,0.380249561517361
"94",1993,0.386477091427229
"95",1994,0.393871845713176
"96",1995,0.402602602276911
"97",1996,0.412841511689334
"98",1997,0.424754637056605
"99",1998,0.438489035914797
"100",1999,0.454156512389603
"101",2000,0.47181490279803
"102",2001,0.491448723524616
"103",2002,0.512952031837198
"104",2003,0.536117102882982
"105",2004,0.560632590069847
"106",2005,0.586093858670952
"107",2006,0.612026104787331
"108",2007,0.637918099852536
"109",2008,0.663261766720337
"110",2009,0.687591242986529
"111",2010,0.710515226240029
"112",2011,0.731738168837289
"113",2012,0.751068609928869
"114",2013,0.768415642507123
"115",2014,0.783776433451048
"116",2015,0.797218515615072
"117",2016,0.808860372304047
"118",2017,0.81885301337856
"119",2018,0.827364211401969
"120",2019,0.834566128879601
"121",2020,0.840626375241447
"122",2021,0.845702112098776
"123",2022,0.849936632912299
"124",2023,0.85345780854016
"125",2024,0.856377846704167
"126",2025,0.858793910820616
"127",2026,0.860789249444413
"128",2027,0.862434584080954
"129",2028,0.863789582817995
"130",2029,0.864904308707047
"131",2030,0.865820576791234
"132",2031,0.866573185077198
"133",2032,0.867191005698568
"134",2033,0.867697935797683
"135",2034,0.86811371552249
"136",2035,0.868454624729582
"137",2036,0.868734071773327
"138",2037,0.868963088044662
"139",2038,0.869150741319174
"140",2039,0.869304479893993
"141",2040,0.869430418202086
"142",2041,0.869533573255132
"143",2042,0.869618059978803
"144",2043,0.869687252318879
"145",2044,0.869743915936668
"146",2045,0.869790317383704
"147",2046,0.869828313844382
"148",2047,0.869859426851372
"149",2048,0.869884902800047
"150",2049,0.869905762601786
"151",2050,0.869922842409315
"152",2051,0.869905762601786
"153",2052,0.869905762601786
"154",2053,0.869905762601786
"155",2054,0.869905762601786
"156",2055,0.869905762601786
"157",2056,0.869905762601786
"158",2057,0.869905762601786
"159",2058,0.869905762601786
"160",2059,0.869905762601786
"161",2060,0.869905762601786
"162",2061,0.869905762601786
"163",2062,0.869905762601786
"164",2063,0.869905762601786
"165",2064,0.869905762601786
"166",2065,0.869905762601786
"167",2066,0.869905762601786
"168",2067,0.869905762601786
"169",2068,0.869905762601786
"170",2069,0.869905762601786
"171",2070,0.869905762601786
"172",2071,0.869905762601786
"173",2072,0.869905762601786
"174",2073,0.869905762601786
"175",2074,0.869905762601786
"176",2075,0.869905762601786
"177",2076,0.869905762601786
"178",2077,0.869905762601786
"179",2078,0.869905762601786
"180",2079,0.869905762601786
"181",2080,0.869905762601786
"182",2081,0.869905762601786
"183",2082,0.869905762601786
"184",2083,0.869905762601786
"185",2084,0.869905762601786
"186",2085,0.869905762601786
"187",2086,0.869905762601786
"188",2087,0.869905762601786
"189",2088,0.869905762601786
"190",2089,0.869905762601786
"191",2090,0.869905762601786
"192",2091,0.869905762601786
"193",2092,0.869905762601786
"194",2093,0.869905762601786
"195",2094,0.869905762601786
"196",2095,0.869905762601786
"197",2096,0.869905762601786
"198",2097,0.869905762601786
"199",2098,0.869905762601786
"200",2099,0.869905762601786
